User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1002761,P00197342,M,36-45,42,0,Himachal Pradesh,Northern,IT Sector,Household items,4,3854
1002742,P00363242,M,26-35,34,1,Karnataka,Southern,Healthcare,Household items,1,3851
1005747,P00119142,F,26-35,35,1,Maharashtra,Western,Automobile,Food,4,3851
1003538,P00135542,F,36-45,39,1,Karnataka,Southern,Media,Food,1,3850
1001173,P00006142,M,26-35,26,0,Maharashtra,Western,Lawyer,Household items,1,3849
1001285,P00348642,M,36-45,41,0,Andhra Pradesh,Southern,Banking,Food,2,3848
1005519,P00129842,M,36-45,39,0,Karnataka,Southern,Banking,Household items,3,3848
1002153,P00142942,F,18-25,20,1,Karnataka,Southern,Agriculture,Household items,1,3847
1002760,P00278642,F,55+,86,1,Bihar,Eastern,Hospitality,Food,3,3843
1004444,P00247542,M,26-35,26,1,Rajasthan,Northern,Hospitality,Household items,1,3843
1005090,P00270242,M,36-45,43,0,Kerala,Southern,Aviation,Household items,3,3841
1004170,P00271442,F,46-50,47,0,Delhi,Central,Aviation,Food,1,3840
1001146,P00022442,M,18-25,23,0,Maharashtra,Western,Aviation,Household items,1,3840
1003211,P00313442,F,51-55,55,0,Andhra Pradesh,Southern,Healthcare,Food,2,3839
1003180,P00229342,F,26-35,26,0,Delhi,Central,Retail,Household items,1,3839
1001150,P00315742,M,26-35,27,0,Haryana,Northern,Healthcare,Household items,1,3839
1001356,P00186642,M,18-25,22,1,Madhya Pradesh,Central,Govt,Household items,4,3839
1005198,P00223942,M,18-25,25,0,Uttarakhand,Central,IT Sector,Household items,3,3838
1004647,P00189642,F,36-45,37,1,Uttar Pradesh,Central,Aviation,Food,4,3837
1003044,P00102842,F,36-45,38,1,Kerala,Southern,Retail,Household items,1,3835
1002226,P00156442,M,26-35,29,1,Uttar Pradesh,Central,IT Sector,Household items,3,3834
1004979,P00369442,M,36-45,44,0,Delhi,Central,Lawyer,Household items,1,3831
1004144,P00100942,F,18-25,20,0,Maharashtra,Western,Healthcare,Household items,4,3830
1005780,P00234642,F,18-25,18,0,Karnataka,Southern,Food Processing,Household items,2,3828
1000193,P00116342,M,46-50,50,0,Madhya Pradesh,Central,Healthcare,Household items,4,3827
1005605,P00241542,M,18-25,21,1,Bihar,Eastern,Media,Household items,3,3825
1004877,P00237542,F,26-35,33,0,Maharashtra,Western,Retail,Household items,3,3825
1005530,P00048442,M,18-25,22,1,Bihar,Eastern,Textile,Household items,1,3824
1001422,P00118142,F,36-45,42,0,Gujarat,Western,Retail,Food,1,3822
1005722,P00317942,F,26-35,28,0,Kerala,Southern,Food Processing,Household items,3,3822
1002735,P00233242,M,26-35,35,0,Delhi,Central,Automobile,Household items,1,3821
1001206,P00323942,M,51-55,52,0,Jharkhand,Eastern,Aviation,Household items,4,3821
1002504,P00184942,F,26-35,34,1,Karnataka,Southern,Automobile,Household items,1,3821
1003154,P00125942,M,26-35,35,0,Bihar,Eastern,IT Sector,Household items,2,3820
1003917,P00036842,M,36-45,40,0,Karnataka,Southern,Chemical,Food,1,3820
1004725,P00217742,F,36-45,41,0,Karnataka,Southern,Healthcare,Household items,1,3819
1001755,P00251942,M,18-25,24,1,Maharashtra,Western,Aviation,Household items,4,3817
1003065,P00121142,M,18-25,19,0,Uttar Pradesh,Central,IT Sector,Household items,4,3816
1003481,P00119742,F,18-25,25,1,Karnataka,Southern,Construction,Household items,1,3815
1003032,P00337542,F,26-35,26,1,Karnataka,Southern,Aviation,Household items,1,3815
1005472,P00187942,M,36-45,40,0,Andhra Pradesh,Southern,Aviation,Household items,4,3814
1001764,P00045342,F,18-25,21,0,Maharashtra,Western,Aviation,Household items,4,3814
1002774,P00120342,F,26-35,28,1,Maharashtra,Western,Aviation,Household items,3,3813
1005272,P00117942,F,26-35,28,1,Karnataka,Southern,Automobile,Household items,3,3812
1001495,P00312742,F,18-25,19,0,Maharashtra,Western,Banking,Household items,4,3812
1000453,P00111742,F,18-25,20,0,Uttar Pradesh,Central,Chemical,Household items,2,3811
1005749,P00178742,F,26-35,28,1,Karnataka,Southern,Healthcare,Household items,1,3810
1003778,P00034842,F,26-35,35,0,Karnataka,Southern,Chemical,Household items,3,3810
1004729,P00319342,F,51-55,53,0,Uttar Pradesh,Central,Banking,Food,2,3810
1002383,P00223542,M,26-35,30,1,Karnataka,Southern,Construction,Household items,1,3805
1001941,P00305042,M,36-45,26,1,Andhra Pradesh,Southern,Automobile,Food,1,3804
1001607,P00250642,F,46-50,47,1,Maharashtra,Western,Construction,Food,1,3803
1004292,P00265242,F,26-35,27,1,Kerala,Southern,Banking,Household items,2,3801
1005994,P00301542,M,36-45,44,0,Karnataka,Southern,Automobile,Household items,1,3800
1002617,P00247042,M,46-50,49,0,Madhya Pradesh,Central,Aviation,Household items,1,3800
1004311,P00282442,F,51-55,53,0,Uttar Pradesh,Central,Hospitality,Food,2,3800
1001137,P00178442,F,18-25,21,1,Karnataka,Southern,Healthcare,Household items,4,3799
1002230,P00011042,M,46-50,49,0,Karnataka,Southern,Banking,Household items,2,3799
1001676,P00225742,F,18-25,18,1,Maharashtra,Western,Aviation,Household items,2,3799
1004499,P00085242,F,26-35,29,1,Delhi,Central,Banking,Household items,1,3798
1001298,P00106642,F,36-45,36,0,Gujarat,Western,Govt,Food,3,3795
1002764,P00282142,F,26-35,30,0,Karnataka,Southern,Retail,Household items,4,3795
1001366,P00074342,F,0-17,16,0,Karnataka,Southern,IT Sector,Household items,4,3794
1003887,P00034042,F,18-25,21,0,Karnataka,Southern,Govt,Household items,1,3794
1001351,P00057642,M,26-35,30,1,Maharashtra,Western,Aviation,Household items,4,3794
1002453,P00020242,F,26-35,30,0,Karnataka,Southern,Banking,Household items,4,3792
1005655,P00037142,M,26-35,34,1,Delhi,Central,Hospitality,Household items,2,3791
1003026,P00084442,M,18-25,22,1,Gujarat,Western,Food Processing,Food,3,3791
1004720,P00249742,F,26-35,30,1,Karnataka,Southern,Textile,Household items,2,3791
1005482,P00163442,M,18-25,19,1,Delhi,Central,Banking,Household items,1,3790
1004535,P00185842,F,18-25,21,0,Delhi,Central,Agriculture,Household items,4,3790
1004814,P00249742,F,18-25,20,0,Karnataka,Southern,Lawyer,Household items,4,3790
1002845,P00184242,F,26-35,30,0,Kerala,Southern,Healthcare,Household items,3,3790
1004430,P00077942,M,26-35,31,0,Uttar Pradesh,Central,Hospitality,Household items,4,3790
1003095,P00242742,M,26-35,30,1,Kerala,Southern,Textile,Household items,2,3789
1000777,P00293242,M,18-25,22,0,Uttar Pradesh,Central,IT Sector,Household items,3,3787
1003507,P00123742,F,26-35,28,0,Jharkhand,Eastern,IT Sector,Games & Toys,2,3786
1000674,P00002142,M,26-35,26,0,Delhi,Central,Aviation,Household items,1,3785
1005645,P00118742,F,26-35,29,0,Karnataka,Southern,Aviation,Household items,4,3784
1003887,P00092442,F,18-25,18,0,Maharashtra,Western,Aviation,Household items,4,3784
1000869,P00208742,F,18-25,18,1,Karnataka,Southern,Banking,Household items,1,3782
1000387,P00368642,M,36-45,44,0,Delhi,Central,Agriculture,Household items,1,3779
1005039,P00325242,M,36-45,44,0,Gujarat,Western,IT Sector,Household items,3,3779
1000118,P00251942,F,36-45,36,1,Karnataka,Southern,Agriculture,Household items,2,3779
1002820,P00234842,M,36-45,36,1,Maharashtra,Western,Hospitality,Household items,4,3778
1000955,P00216042,M,51-55,53,0,Delhi,Central,Govt,Household items,4,3777
1006013,P00025542,M,26-35,34,1,Uttar Pradesh,Central,Aviation,Household items,3,3777
1003728,P00255842,F,18-25,18,1,Maharashtra,Western,Hospitality,Household items,2,3776
1004546,P00000142,F,26-35,31,1,Maharashtra,Western,IT Sector,Household items,1,3775
1005493,P00225042,M,36-45,44,0,Madhya Pradesh,Central,Healthcare,Household items,2,3774
1001899,P00103042,M,46-50,47,1,Madhya Pradesh,Central,Healthcare,Household items,2,3774
1005011,P00048142,F,18-25,25,0,Maharashtra,Western,Automobile,Household items,1,3774
1002505,P00295442,F,26-35,26,0,Karnataka,Southern,Automobile,Household items,3,3772
1000023,P00276342,F,36-45,41,0,Karnataka,Southern,Chemical,Household items,1,3772
1001301,P00140742,M,26-35,28,0,Himachal Pradesh,Northern,Media,Household items,4,3770
1001301,P00140742,M,26-35,28,0,Uttar Pradesh,Central,Media,Household items,2,3770
1004520,P00179042,F,26-35,28,1,Haryana,Northern,Automobile,Clothing & Apparel,2,3768
1005726,P00113142,F,26-35,29,0,Himachal Pradesh,Northern,Textile,Clothing & Apparel,4,3768
1000149,P00046942,M,26-35,30,0,Karnataka,Southern,Healthcare,Household items,2,3768
1001635,P00111142,F,26-35,30,0,Karnataka,Southern,Hospitality,Household items,4,3768
1003399,P00156242,F,26-35,35,1,Bihar,Eastern,Chemical,Clothing & Apparel,4,3767
1005890,P00033942,F,36-45,43,0,Gujarat,Western,Govt,Clothing & Apparel,4,3767
1003426,P00057442,F,26-35,27,1,Karnataka,Southern,Chemical,Clothing & Apparel,4,3767
1004009,P00032142,F,18-25,20,1,Maharashtra,Western,Aviation,Household items,3,3767
1003729,P00130642,F,18-25,24,0,Maharashtra,Western,Automobile,Household items,2,3767
1002895,P0099342,F,26-35,33,0,Maharashtra,Western,Healthcare,Household items,3,3767
1002164,P00128942,F,36-45,38,0,Bihar,Eastern,Banking,Clothing & Apparel,4,3766
1000337,P00150842,F,18-25,21,0,Kerala,Southern,Construction,Clothing & Apparel,1,3766
1001688,P00017542,M,18-25,22,0,Maharashtra,Western,Media,Clothing & Apparel,4,3765
1005070,P00345742,F,26-35,29,0,Uttar Pradesh,Central,Retail,Household items,4,3764
1003118,P00144642,F,26-35,27,1,Uttar Pradesh,Central,Chemical,Household items,1,3763
1004733,P00196042,F,18-25,22,1,Maharashtra,Western,Aviation,Household items,3,3762
1005364,P00044142,M,26-35,30,1,Maharashtra,Western,Automobile,Household items,1,3762
1003909,P00255942,F,18-25,18,1,Delhi,Central,Banking,Household items,1,3760
1001320,P00084442,F,26-35,27,1,Karnataka,Southern,Hospitality,Household items,4,3760
1004589,P00109842,F,26-35,30,0,Karnataka,Southern,Textile,Household items,4,3760
1004430,P00184542,M,26-35,29,1,Madhya Pradesh,Central,Healthcare,Household items,3,3760
1004815,P00054742,M,51-55,54,1,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,2,3760
1005838,P00260142,M,46-50,47,1,Uttar Pradesh,Central,Govt,Household items,2,3760
1000392,P00014542,F,18-25,21,0,Bihar,Eastern,Govt,Clothing & Apparel,3,3759
1001473,P00220142,F,26-35,34,1,Karnataka,Southern,Aviation,Household items,2,3757
1002649,P00249642,M,26-35,30,0,Uttar Pradesh,Central,Lawyer,Household items,4,3757
1003920,P00237642,F,36-45,44,0,Delhi,Central,IT Sector,Household items,4,3756
1004950,P00195742,F,26-35,28,1,Maharashtra,Western,Lawyer,Household items,4,3756
1002445,P00229742,M,26-35,35,0,Uttar Pradesh,Central,Lawyer,Household items,2,3755
1003675,P00233942,F,36-45,43,0,Madhya Pradesh,Central,Food Processing,Clothing & Apparel,1,3754
1004345,P00251942,M,26-35,32,0,Uttar Pradesh,Central,IT Sector,Household items,1,3754
1004103,P00178342,F,18-25,21,0,Delhi,Central,Media,Household items,3,3753
1005583,P00286042,F,55+,84,0,Karnataka,Southern,Healthcare,Household items,1,3753
1000019,P00329542,M,0-17,13,1,Kerala,Southern,Healthcare,Clothing & Apparel,2,3753
1001181,P00069542,F,36-45,38,1,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,4,3753
1005755,P00061442,M,36-45,39,1,Jharkhand,Eastern,Hospitality,Clothing & Apparel,3,3752
1003768,P00116842,F,26-35,34,1,Karnataka,Southern,Healthcare,Household items,4,3750
1003922,P00048042,F,18-25,23,1,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3750
1005557,P00112542,M,36-45,43,0,Uttar Pradesh,Central,Hospitality,Household items,4,3750
1002378,P00255842,F,26-35,35,0,Delhi,Central,Aviation,Clothing & Apparel,2,3749
1004922,P00135742,F,18-25,20,0,Jharkhand,Eastern,Retail,Clothing & Apparel,4,3749
1001552,P00218742,F,46-50,47,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,3,3747
1004517,P00187242,M,18-25,22,1,Maharashtra,Western,Lawyer,Clothing & Apparel,3,3746
1003508,P00307542,F,18-25,23,1,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3,3743
1002818,P00221142,F,26-35,34,0,Maharashtra,Western,Healthcare,Clothing & Apparel,4,3742
1004054,P00101942,F,36-45,41,1,Haryana,Northern,Media,Clothing & Apparel,2,3741
1003367,P00213842,F,51-55,53,0,Kerala,Southern,Aviation,Clothing & Apparel,3,3740
1000234,P00051442,F,36-45,43,0,Rajasthan,Northern,Lawyer,Clothing & Apparel,4,3739
1002897,P00112142,F,26-35,27,1,Gujarat,Western,Aviation,Clothing & Apparel,3,3738
1004277,P00319942,F,36-45,43,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,3736
1003681,P00275842,F,26-35,30,1,Himachal Pradesh,Northern,Media,Clothing & Apparel,1,3734
1004532,P00058042,M,26-35,32,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,3732
1001634,P00249642,M,55+,75,0,Haryana,Northern,IT Sector,Clothing & Apparel,3,3730
1002544,P00110942,F,46-50,50,1,Uttarakhand,Central,Hospitality,Clothing & Apparel,3,3730
1000669,P00304042,F,26-35,27,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,1,3729
1002121,P00284742,F,55+,60,0,Uttar Pradesh,Central,Textile,Clothing & Apparel,4,3729
1004711,P00080042,F,26-35,26,0,Gujarat,Western,Retail,Clothing & Apparel,1,3728
1005209,P00328142,F,51-55,52,1,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,1,3728
1002479,P00324442,M,26-35,26,1,Uttar Pradesh,Central,Media,Clothing & Apparel,3,3728
1000757,P00263142,M,26-35,33,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,3728
1004897,P00258742,F,36-45,39,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,3728
1003690,P00268442,F,18-25,24,1,Himachal Pradesh,Northern,Media,Clothing & Apparel,4,3727
1002164,P00222042,F,36-45,44,0,Uttarakhand,Central,Chemical,Clothing & Apparel,3,3726
1005180,P00052842,F,36-45,38,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,3725
1005954,P00218142,F,46-50,50,0,Gujarat,Western,Media,Clothing & Apparel,2,3724
1001285,P00046742,M,36-45,43,0,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,3724
1004573,P00176342,F,51-55,53,1,Kerala,Southern,Aviation,Clothing & Apparel,2,3724
1002225,P00321042,F,26-35,35,1,Haryana,Northern,Aviation,Games & Toys,2,3721
1004852,P00117842,F,36-45,38,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,4,3719
1004517,P00129342,M,18-25,22,1,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,1,3716
1004227,P00113842,F,26-35,27,0,Uttar Pradesh,Central,IT Sector,Games & Toys,1,3716
1004808,P00221042,F,36-45,42,0,Andhra Pradesh,Southern,Banking,Clothing & Apparel,3,3714
1006036,P00174542,M,26-35,27,0,Delhi,Central,Govt,Clothing & Apparel,3,3714
1005208,P00170342,F,26-35,27,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,3714
1004336,P00072842,M,26-35,35,0,Haryana,Northern,Healthcare,Clothing & Apparel,2,3711
1004887,P00352842,F,18-25,25,0,Andhra Pradesh,Southern,Hospitality,Clothing & Apparel,4,3709
1001952,P00013942,F,36-45,41,0,Delhi,Central,Aviation,Clothing & Apparel,3,3709
1005878,P00259342,M,26-35,27,0,Kerala,Southern,Agriculture,Clothing & Apparel,4,3709
1000255,P00273742,F,36-45,43,1,Maharashtra,Western,Construction,Clothing & Apparel,1,3709
1003705,P00258742,F,46-50,50,1,Maharashtra,Western,IT Sector,Clothing & Apparel,4,3707
1004922,P00110342,F,18-25,24,0,Uttar Pradesh,Central,Retail,Clothing & Apparel,4,3706
1000707,P00057642,F,36-45,43,1,Andhra Pradesh,Southern,Banking,Clothing & Apparel,4,3705
1003850,P00081142,F,18-25,22,1,Haryana,Northern,Textile,Clothing & Apparel,4,3704
1002433,P00053042,F,26-35,32,1,Maharashtra,Western,Lawyer,Clothing & Apparel,4,3703
1004224,P00101342,M,46-50,50,0,Karnataka,Southern,IT Sector,Clothing & Apparel,3,3701
1005605,P00312142,M,18-25,24,0,Bihar,Eastern,Agriculture,Clothing & Apparel,1,3700
1005585,P00044442,F,26-35,33,1,Karnataka,Southern,Banking,Clothing & Apparel,2,3699
1004064,P00247542,F,46-50,46,0,Maharashtra,Western,Healthcare,Clothing & Apparel,2,3699
1003624,P00146242,F,26-35,28,0,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,3,3698
1005768,P00288442,M,0-17,16,0,Madhya Pradesh,Central,Banking,Clothing & Apparel,4,3697
1003732,P00084642,F,26-35,31,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,3697
1003013,P00029842,F,46-50,50,1,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,4,3696
1005881,P00022642,F,36-45,45,1,Gujarat,Western,Healthcare,Games & Toys,4,3695
1004882,P00326642,F,46-50,47,1,Jharkhand,Eastern,Hospitality,Clothing & Apparel,2,3695
1002756,P00192642,F,18-25,19,0,Haryana,Northern,Hospitality,Clothing & Apparel,4,3694
1005615,P00007842,F,36-45,43,1,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,3693
1000687,P00103042,M,26-35,26,1,Delhi,Central,Media,Clothing & Apparel,2,3693
1000687,P00103042,M,26-35,26,1,Kerala,Southern,Media,Clothing & Apparel,2,3693
1000991,P00287942,M,26-35,33,1,Delhi,Central,Aviation,Clothing & Apparel,3,3692
1000236,P00031042,F,26-35,30,1,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,1,3692
1003578,P00244042,F,51-55,54,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,4,3692
1001194,P0094542,M,26-35,32,1,Maharashtra,Western,Automobile,Clothing & Apparel,2,3692
1002825,P00319542,M,26-35,34,0,Maharashtra,Western,Healthcare,Clothing & Apparel,4,3692
1002304,P00289642,F,46-50,46,0,Karnataka,Southern,Textile,Games & Toys,2,3679
1005380,P00006542,F,18-25,18,1,Maharashtra,Western,Hospitality,Clothing & Apparel,1,3677
1001530,P00286642,F,26-35,33,0,Maharashtra,Western,Banking,Clothing & Apparel,3,3677
1003576,P00344442,F,51-55,52,0,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3677
1000520,P00033342,M,36-45,39,1,Jharkhand,Eastern,IT Sector,Clothing & Apparel,1,3676
1001988,P00212242,M,26-35,31,1,Himachal Pradesh,Northern,Healthcare,Games & Toys,3,3674
1000036,P00297742,F,26-35,34,0,Gujarat,Western,Textile,Clothing & Apparel,2,3673
1003615,P00064042,F,26-35,30,1,Haryana,Northern,IT Sector,Clothing & Apparel,1,3673
1002801,P00229342,M,26-35,34,1,Uttar Pradesh,Central,Textile,Clothing & Apparel,3,3673
1006035,P00025042,M,26-35,35,1,Delhi,Central,Healthcare,Clothing & Apparel,1,3672
1003992,P00034142,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,3672
1001010,P00116142,F,26-35,28,0,Maharashtra,Western,Hospitality,Games & Toys,2,3671
1000929,P00301242,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,3671
1002604,P00295842,F,26-35,28,0,Jharkhand,Eastern,Chemical,Clothing & Apparel,1,3670
1004478,P00108942,M,0-17,13,1,Delhi,Central,Aviation,Clothing & Apparel,1,3669
1003196,P00144042,M,18-25,18,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,3669
1003159,P00237642,M,26-35,30,0,Delhi,Central,Healthcare,Clothing & Apparel,3,3668
1002890,P00114342,F,36-45,41,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,3668
1003159,P00237642,M,26-35,30,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,2,3668
1005372,P00267542,F,26-35,26,1,Gujarat,Western,Textile,Clothing & Apparel,3,3667
1005579,P00248342,M,36-45,44,1,Karnataka,Southern,Aviation,Clothing & Apparel,2,3667
1005074,P00282742,M,0-17,17,0,Uttarakhand,Central,Construction,Clothing & Apparel,4,3664
1003240,P00294542,M,18-25,24,0,Delhi,Central,Textile,Clothing & Apparel,3,3663
1001335,P00093242,F,36-45,41,0,Himachal Pradesh,Northern,Construction,Clothing & Apparel,4,3661
1003823,P00339942,F,55+,89,0,Bihar,Eastern,Lawyer,Clothing & Apparel,3,3660
1003092,P00111042,F,36-45,37,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,3660
1001303,P00115242,F,26-35,29,1,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3659
1001110,P00248742,M,55+,57,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,3659
1002665,P00174442,F,36-45,36,1,Maharashtra,Western,IT Sector,Clothing & Apparel,4,3658
1001184,P00186342,M,26-35,28,0,Andhra Pradesh,Southern,Media,Clothing & Apparel,4,3657
1004815,P00309242,M,51-55,52,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,3657
1001425,P00127842,F,0-17,17,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,3657
1004448,P00322042,F,26-35,32,1,Maharashtra,Western,Automobile,Games & Toys,2,3656
1002481,P00178342,F,36-45,38,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,3654
1002223,P00181542,F,26-35,34,1,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3653
1003182,P00216042,F,26-35,29,1,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,3,3652
1002004,P00032042,F,46-50,50,1,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3652
1002475,P00198042,M,26-35,28,1,Maharashtra,Western,Banking,Clothing & Apparel,4,3651
1001810,P00184542,F,51-55,54,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,3651
1000749,P00369242,F,36-45,36,1,Maharashtra,Western,Healthcare,Clothing & Apparel,1,3650
1004016,P00036142,F,51-55,53,0,Maharashtra,Western,Automobile,Clothing & Apparel,1,3650
1005057,P00274942,F,51-55,52,0,Andhra Pradesh,Southern,Govt,Clothing & Apparel,1,3649
1005273,P00323042,F,55+,74,0,Uttarakhand,Central,Media,Clothing & Apparel,2,3648
1005550,P00010842,F,36-45,36,1,Maharashtra,Western,IT Sector,Games & Toys,1,3647
1000955,P00024342,M,51-55,54,0,Haryana,Northern,Automobile,Clothing & Apparel,3,3646
1005402,P00244742,M,26-35,30,0,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,2,3645
1005545,P00111842,M,36-45,38,1,Delhi,Central,IT Sector,Clothing & Apparel,4,3645
1003315,P00173842,M,26-35,35,0,Uttarakhand,Central,IT Sector,Clothing & Apparel,2,3645
1004007,P00358342,F,36-45,45,0,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,3644
1003261,P00215242,F,46-50,49,1,Maharashtra,Western,Agriculture,Clothing & Apparel,1,3644
1001980,P00338542,F,36-45,42,0,Bihar,Eastern,Aviation,Clothing & Apparel,4,3643
1001794,P00128042,M,26-35,31,0,Karnataka,Southern,Banking,Clothing & Apparel,3,3643
1000695,P00341942,M,18-25,24,1,Kerala,Southern,Aviation,Clothing & Apparel,3,3643
1002577,P00296342,F,26-35,35,0,Maharashtra,Western,Govt,Clothing & Apparel,1,3643
1002275,P00002442,F,55+,87,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,3643
1005480,P00035542,M,26-35,33,0,Haryana,Northern,Hospitality,Clothing & Apparel,4,3639
1003313,P00341242,F,36-45,39,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,3639
1003999,P00173042,F,36-45,40,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,2,3637
1002092,P00190242,F,55+,58,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3634
1004416,P00138542,F,18-25,23,0,Maharashtra,Western,Aviation,Clothing & Apparel,4,3634
1002279,P00346042,F,51-55,52,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,4,3634
1004131,P00035842,F,46-50,46,1,Jharkhand,Eastern,Hospitality,Clothing & Apparel,4,3633
1005787,P00130642,F,26-35,26,0,Kerala,Southern,Aviation,Clothing & Apparel,4,3633
1004543,P00248942,F,26-35,26,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,3632
1001246,P00184242,F,18-25,19,0,Jharkhand,Eastern,Aviation,Clothing & Apparel,1,3631
1001598,P00122442,F,36-45,36,0,Karnataka,Southern,Aviation,Clothing & Apparel,3,3630
1000466,P00031742,F,26-35,29,1,Kerala,Southern,Healthcare,Clothing & Apparel,1,3630
1002962,P00210942,F,36-45,37,0,Telangana,Southern,Hospitality,Clothing & Apparel,2,3629
1003672,P00257542,F,36-45,42,1,Uttarakhand,Central,Media,Clothing & Apparel,4,3629
1001780,P00359242,F,36-45,43,1,Uttar Pradesh,Central,Govt,Clothing & Apparel,3,3628
1004802,P00173042,F,55+,71,0,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,2,3627
1003265,P00266142,F,26-35,28,1,Haryana,Northern,Healthcare,Clothing & Apparel,2,3626
1002116,P00075642,F,18-25,22,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,3624
1003806,P00244742,F,18-25,23,1,Gujarat,Western,Aviation,Clothing & Apparel,4,3623
1004009,P00217542,F,18-25,22,0,Maharashtra,Western,Retail,Clothing & Apparel,3,3623
1001647,P00130442,F,18-25,22,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,3623
1002547,P00115342,M,36-45,44,1,Punjab,Northern,Retail,Clothing & Apparel,1,3622
1005674,P00114342,M,36-45,39,0,Telangana,Southern,Aviation,Clothing & Apparel,1,3618
1004167,P00304242,F,26-35,35,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,4,3617
1000013,P00035942,F,46-50,50,1,Karnataka,Southern,Aviation,Clothing & Apparel,4,3616
1001434,P00236042,M,0-17,15,0,Kerala,Southern,Healthcare,Clothing & Apparel,1,3616
1005313,P00310842,F,55+,91,1,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,3614
1005762,P00100442,M,36-45,39,1,Karnataka,Southern,IT Sector,Clothing & Apparel,2,3613
1004388,P00019842,F,46-50,47,0,Karnataka,Southern,Lawyer,Clothing & Apparel,2,3611
1003224,P00217742,M,26-35,32,1,Delhi,Central,Healthcare,Clothing & Apparel,2,3610
1004459,P00303042,F,26-35,28,1,Maharashtra,Western,IT Sector,Games & Toys,1,3610
1003649,P00153842,M,26-35,27,0,Delhi,Central,Automobile,Clothing & Apparel,2,3607
1004089,P00024742,F,26-35,34,1,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,3607
1001480,P00364042,F,26-35,26,1,Madhya Pradesh,Central,Media,Clothing & Apparel,3,3607
1005493,P00110942,F,36-45,41,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,3605
1002796,P00193942,F,26-35,28,1,Karnataka,Southern,Healthcare,Games & Toys,3,3603
1004269,P00233742,F,36-45,38,0,Maharashtra,Western,Chemical,Clothing & Apparel,4,3603
1005029,P00303242,F,26-35,29,0,Telangana,Southern,Retail,Clothing & Apparel,1,3603
1000759,P00237442,M,55+,91,1,Haryana,Northern,Banking,Clothing & Apparel,1,3602
1004359,P00249542,F,18-25,24,0,Kerala,Southern,Healthcare,Clothing & Apparel,4,3602
